question_id,class,subject,chapter,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_answer,explanation,learning_objective,ncert_reference
72c2478b-1d34-41af-9fe2-a089c6e737dc,7,SST,Our Changing Earth,Our Changing Earth,Hard,Numerical,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
f88615b7-398a-4ce1-abe4-4de75c607f25,7,English,Fill in the Blanks,Fill in the Blanks,Medium,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
fd543693-7076-4eb0-b21d-3ecfc2deb0aa,7,English,Tenses,Tenses,Medium,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
2d277cd1-a94e-4250-af62-67345fceca38,7,English,Comprehension,Comprehension,Medium,Numerical,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
b7dc3f59-37dd-4eff-b4ca-26eac89c8596,7,Science,Water: A Precious Resource,Water: A Precious Resource,Easy,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
cb183cc8-21a4-4f5b-8016-9578aff7447b,7,English,Grammar,Grammar,Hard,Assertion Reason,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
dc515090-0b76-41bf-9309-2a47a164468b,7,SST,Water,Water,Hard,Numerical,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
7d3667b5-5235-46e0-bbcc-43fc927c69c4,7,English,Fill in the Blanks,Fill in the Blanks,Medium,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
9f7362d8-f889-4c41-92e1-a5e7f31b6687,7,English,Tenses,Tenses,Easy,Assertion Reason,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
c0997795-c393-41e1-8f2f-91d50e7e1c74,7,Science,Respiration in Organisms,Respiration in Organisms,Hard,Numerical,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
af00060a-be5e-40c6-abba-b586f621b391,7,SST,Water,Water,Hard,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
cd6ed205-ab82-4fa6-aa18-a3a50111be83,7,Science,Nutrition in Animals,Nutrition in Animals,Hard,Case Study,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
e2e03873-4380-4085-884b-b597dfe95bc5,7,SST,Water,Water,Hard,Application MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
95317544-6b32-4919-80cd-bc61d6a1f2bc,7,SST,The Mughal Empire,The Mughal Empire,Medium,Application MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
c415016c-a5da-4a8a-9745-1e0bc7806584,7,English,Grammar,Grammar,Hard,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
265eea50-852f-4080-b452-254d5f6b89ed,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Hard,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
57297a88-992d-48fb-afb8-5df0f82f4d33,7,English,Grammar,Grammar,Easy,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
8c8b5c35-6c7f-498f-b9b9-5c4d1e896908,7,SST,Markets Around Us,Markets Around Us,Easy,Assertion Reason,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
d2d79511-a3ab-496f-9cdc-f37cae3ca439,7,English,Tenses,Tenses,Medium,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
c41c6b2a-f2ce-4168-a2f7-de5af5b803c3,7,English,Grammar,Grammar,Hard,Numerical,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
fab55997-0262-4f04-8609-99595ce1c906,7,Science,Forests: Our Lifeline,Forests: Our Lifeline,Easy,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
899b9bc6-d414-428d-b4a8-b6232b2fd9ae,7,SST,Water,Water,Hard,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
1096ffe3-f502-401a-ad7f-462d4f2e403e,7,English,Sentence Correction,Sentence Correction,Hard,Numerical,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
c3d592d5-ba81-406c-8217-0d75a010cd61,7,English,Fill in the Blanks,Fill in the Blanks,Easy,Assertion Reason,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
50ecf03d-1ce8-40f1-9f4e-e973d7e812d3,7,SST,Air,Air,Medium,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
bf9eecb9-bc90-4b21-8ca3-0c76fc3325af,7,Science,Physical and Chemical Changes,Physical and Chemical Changes,Medium,Assertion Reason,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
0fcb1c78-d3a0-448d-891c-af22d61d1e70,7,Science,Nutrition in Animals,Nutrition in Animals,Hard,Assertion Reason,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
4538cd85-e205-475f-90d7-b0b2f6531e6c,7,English,Grammar,Grammar,Medium,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
627c10c5-ba63-4b76-9a24-43f858d2745f,7,SST,Our Changing Earth,Our Changing Earth,Easy,Numerical,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
61c224ee-db23-49e5-9ad1-73d3a5324a50,7,Science,Acids Bases and Salts,Acids Bases and Salts,Easy,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
eafd534d-f7ba-43e8-acf5-bbf2887f6da5,7,Science,Nutrition in Animals,Nutrition in Animals,Easy,Numerical,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
0f0af652-ebc6-419a-a50c-78a413475db1,7,SST,Tracing Changes Through Thousand Years,Tracing Changes Through Thousand Years,Hard,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
2e3addac-363c-4d2c-8d4c-6d06e06f30a9,7,SST,Tracing Changes Through Thousand Years,Tracing Changes Through Thousand Years,Medium,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
47a71209-8068-44c7-8d98-34344ac0f61e,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Hard,Assertion Reason,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
8ea42c8c-0b03-4da1-8192-5a1824b50597,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Easy,Assertion Reason,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
842dfaee-0e57-44da-8ef6-a950c667f146,7,English,Fill in the Blanks,Fill in the Blanks,Hard,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
b426d99e-19bb-47a9-a986-db28b230986a,7,SST,Our Changing Earth,Our Changing Earth,Easy,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
1d5eb14c-9695-4b7f-8468-54835d45a04a,7,English,Sentence Correction,Sentence Correction,Hard,Application MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
a01a6894-cf33-4f7b-8029-3c58ce7ec6ef,7,English,Vocabulary,Vocabulary,Medium,Numerical,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
6f2b1869-3514-4a32-aa3a-9aba65f28aa0,7,Science,Heat,Heat,Medium,Numerical,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
7414586b-1464-46ef-afc9-16bb0066e047,7,SST,The Mughal Empire,The Mughal Empire,Easy,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
b5d2984d-20e5-4ee5-a3ba-2f4659e20490,7,English,Tenses,Tenses,Medium,Numerical,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
de4bcede-97ac-4d5d-97d1-69a09a215b1a,7,SST,Markets Around Us,Markets Around Us,Easy,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
a65b6615-4d43-4bc0-b0c9-c38f9fa1294f,7,English,Sentence Correction,Sentence Correction,Medium,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
6ed9eaeb-b86a-459e-b805-eefb5d33e10c,7,Science,Nutrition in Plants,Nutrition in Plants,Hard,Assertion Reason,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
280e6eb7-7b10-4673-8873-bcc44133c87b,7,Science,Forests: Our Lifeline,Forests: Our Lifeline,Medium,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
43648f60-cbe3-448b-9597-5fa396aa18aa,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Medium,Numerical,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
d7d4c658-6e3b-44e7-86d8-d6635c91e138,7,Science,Transportation in Animals and Plants,Transportation in Animals and Plants,Medium,Numerical,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
7afb6f03-7b7f-49f8-8d12-5ce38da9da2b,7,English,Fill in the Blanks,Fill in the Blanks,Easy,Application MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
090ef53b-a616-4dcf-bf31-6a05857ca00a,7,English,Sentence Correction,Sentence Correction,Hard,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
ab69bea9-1ab4-4ab1-89c4-eab7adc1b398,7,Science,Weather and Climate,Weather and Climate,Easy,Application MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
75b02468-eafe-4f46-8c10-b3f0fb58cdb5,7,English,Fill in the Blanks,Fill in the Blanks,Easy,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
f5fd3470-39e3-49af-a3ad-82f15b0723a5,7,English,Grammar,Grammar,Easy,Application MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
2e350035-98a2-494e-a8dc-17491ecbfcc5,7,SST,Role of Government,Role of Government,Medium,Numerical,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
d90aa075-28ac-4459-ac6f-da571d31b649,7,SST,Markets Around Us,Markets Around Us,Hard,Concept MCQ,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
cb0fb590-77b2-4ca7-8ef2-02fc7948bc7d,7,English,Fill in the Blanks,Fill in the Blanks,Medium,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
5df6eeb4-e6c8-44bc-a2dd-e65f8c7e5619,7,SST,Markets Around Us,Markets Around Us,Easy,Concept MCQ,Which is the largest continent on Earth?,Africa,Asia,Europe,Australia,B,Asia is the largest continent.,Concept understanding,NCERT Class 7
78304b7a-5cab-4a27-ae36-edf17b886183,7,Science,Physical and Chemical Changes,Physical and Chemical Changes,Easy,Case Study,Which gas do plants use during photosynthesis?,Oxygen,Nitrogen,Carbon dioxide,Hydrogen,C,Plants use carbon dioxide to prepare food during photosynthesis.,Concept understanding,NCERT Class 7
06d0a1da-7f8a-4473-8b17-c4e05acd7e8a,7,SST,The Mughal Empire,The Mughal Empire,Medium,Assertion Reason,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
8568be32-c1ea-41e8-a685-cd7d372faf7d,7,SST,New Kings and Kingdoms,New Kings and Kingdoms,Medium,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
24362cff-0597-453a-bf97-c98325453932,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Easy,Concept MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
9b46efec-a043-4e37-8da3-cd12e18f2809,7,English,Comprehension,Comprehension,Easy,Case Study,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
fa7eb7bb-b576-457b-a95e-96bd8b0015c7,7,Science,Light,Light,Easy,Concept MCQ,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
130bddaf-6e26-4f1e-af83-9711cb2c22e7,7,English,Synonyms and Antonyms,Synonyms and Antonyms,Hard,Case Study,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
e75e574f-e9b6-4885-822a-95e170215b94,7,English,Fill in the Blanks,Fill in the Blanks,Hard,Application MCQ,Choose the correct past tense of 'go'.,Goed,Went,Gone,Going,B,Went is the correct past tense of go.,Concept understanding,NCERT Class 7
b811f834-98cd-4978-b6ca-61aeb489eab0,7,Science,Nutrition in Animals,Nutrition in Animals,Medium,Application MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
f24449cc-ab41-4eb6-8d6d-570f973db9ce,7,English,Grammar,Grammar,Easy,Concept MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
5417d34c-d9a8-4b81-8b2f-8fab95dcf46f,7,SST,On Equality,On Equality,Hard,Case Study,Who was the founder of the Mughal Empire in India?,Akbar,Babur,Shah Jahan,Aurangzeb,B,Babur founded the Mughal Empire in 1526.,Concept understanding,NCERT Class 7
e058c127-7e0b-4a7c-89e0-9c23fa7671c5,7,English,Vocabulary,Vocabulary,Medium,Application MCQ,Choose the correct synonym of 'happy'.,Sad,Joyful,Angry,Weak,B,Joyful means feeling or showing happiness.,Concept understanding,NCERT Class 7
e805ea0b-c3b6-4b7f-b6ff-7af59e36db3b,7,Science,Motion and Time,Motion and Time,Hard,Numerical,What is the basic unit of life?,Cell,Tissue,Organ,Atom,A,The cell is the smallest structural and functional unit of life.,Concept understanding,NCERT Class 7
fb6f827b-a601-47a8-a4f6-e5c0393503fa,7,Science,Soil,Soil,Medium,Application MCQ,Which organ pumps blood in the human body?,Lungs,Brain,Heart,Kidney,C,The heart pumps blood throughout the body.,Concept understanding,NCERT Class 7
