question_id,class,subject,chapter,topic,difficulty,question_type,question,option_a,option_b,option_c,option_d,correct_answer,explanation,ncert_reference
MATH_C7_538,7,Mathematics,Arithmetic Expressions,BODMAS,Hard,MCQ,Calculate $100 / 10 + 5$,6,15,10,20,b,Division before addition: $10 + 5 = 15$,Ganita Prakash Ch 2
MATH_C7_738,7,Mathematics,Arithmetic Expressions,BODMAS,Hard,MCQ,Calculate $100 / 10 + 5$.,6,15,10,20,b,Perform division before addition,Ganita Prakash Ch 2
MATH_C7_515,7,Mathematics,Arithmetic Expressions,BODMAS,Hard,MCQ,Calculate $50 \times (10 + 2) \div 6$,100,50,10,12,a,Parentheses first (12); then multiplication/division from left: $50 \times 12 = 600$ then $600 \div 6 = 100$,Ganita Prakash Ch 2
MATH_C7_720,7,Mathematics,Arithmetic Expressions,BODMAS,Hard,MCQ,Calculate $50 \times (10 + 2) \div 6$.,100,50,10,12,a,Solve parentheses first (12); then multiply (600); then divide (100),Ganita Prakash Ch 2
MATH_C7_371,7,Mathematics,Connecting the Dots,Arithmetic,Medium,MCQ,Calculate the mean number of flowers blooming using the data: 2 7 9 4 3.,4,5,6,7,b,Mean = Sum / Count = $25 / 5 = 5$. ,Ganita Prakash Ch 13
MATH_C7_516,7,Mathematics,Connecting the Dots,Arithmetic,Medium,MCQ,Calculate the mean number of flowers if the data is 2 7 9 4 3,4,5,6,7,b,Mean = Sum / Count = $25 / 5 = 5$,Ganita Prakash Ch 13
MATH_C7_711,7,Mathematics,Connecting the Dots,Arithmetic Mean,Medium,MCQ,Calculate the mean number of flowers if the data is 2; 7; 9; 4; 3.,4,5,6,7,b,Mean is the sum (25) divided by the count (5) which equals 5,Ganita Prakash Ch 13
MATH_C7_510,7,Mathematics,Connecting the Dots,Arithmetic Mean,Medium,MCQ,Calculate the mean number of guavas per member if Shreyas's group of 5 members collected 30 guavas.,5,6,30,15,b,Mean = Total / Count = $30 / 5 = 6$,Ganita Prakash Ch 13
MATH_C7_252,7,Mathematics,Connecting the Dots,Arithmetic Mean,Medium,MCQ,Calculate the mean number of Hibiscus flowers blooming per day using the data: 2 7 9 4 3.,4,5,6,7,b,Mean = Sum of values / Number of values = $(2+7+9+4+3)/5 = 25/5 = 5$.,
MATH_C7_707,7,Mathematics,Connecting the Dots,Arithmetic Mean,Medium,MCQ,Calculate the mean of 10; 20; 30; 40; 50.,25,30,35,40,b,Total sum is 150; and dividing by 5 gives 30,Ganita Prakash Ch 13
MATH_C7_716,7,Mathematics,Connecting the Dots,Arithmetic Mean,Medium,MCQ,Calculate the mean of 5; 5; 10; 10.,5,7.5,10,30,b,Total sum is 30; and 30 divided by 4 equals 7.5,Ganita Prakash Ch 13
MATH_C7_147,7,Mathematics,Connecting the Dots,Arithmetic Mean,Medium,MCQ,Calculate the mean of the first five natural numbers.,2,3,4,5,b,Sum $= 1+2+3+4+5 = 15$. Mean $= 15 / 5 = 3$.,
MATH_C7_703,7,Mathematics,Arithmetic Expressions,Grouping,Medium,MCQ,Calculate the value of $100 / 10 + 5$.,6,15,10,20,b,Division is performed before addition: $10 + 5 = 15$,Ganita Prakash Ch 2
MATH_C7_686,7,Mathematics,Arithmetic Expressions,Grouping,Medium,MCQ,Calculate the value of $2 \times (3 + 4)$ using the order of operations.,10,14,7,24,b,Solve the operation inside the parentheses first: $2 \times 7 = 14$,Ganita Prakash Ch 2
MATH_C7_145,7,Mathematics,A Tale of Three Intersecting Lines,Triangle Inequality,Medium,MCQ,Can a triangle have side lengths 2 cm 3 cm and 5 cm?, Yes, No, Only if right-angled, Only if isosceles,b,The sum of any two sides must be greater than the third side; here $2 + 3 = 5$ which is not greater than 5.,
MATH_C7_673,7,Mathematics,Geometric Twins,Triangles,Medium,MCQ,Can a triangle have side lengths of 3 cm 6 cm and 9 cm?, Yes, No, Only if right-angled, Only if isosceles,b,According to the triangle inequality theorem the sum of any two sides must be strictly greater than the third side; $3 + 6 = 9$,Ganita Prakash Ch 7
SCI_C7_748,7,Science,Measurement of Time and Motion,Physics,Hard,MCQ,Car speed 15 m/s. Distance in 1 min is:, 15 m, 90 m, 900 m, 150 m,c,Speed $\times$ 60 seconds = 900 meters,Curiosity Ch 8
SST_C7_524,7,Social Science,Constitution of India,Governance,Medium,MCQ,Chairman of Drafting Committee was:, Nehru, B.R. Ambedkar, Gandhi, Prasad,b,He is known as the architect of the Constitution,Exploring Society Ch 10
SST_C7_750,7,Social Science,The Constitution of India,Governance,Medium,MCQ,Chairman of Drafting Committee:, Nehru, Prasad, B.R. Ambedkar, Gandhi,c,Led the finalization of the Constitution text,Exploring Society Ch 10
SST_C7_758,7,Social Science,The Rise of Empires,History,Medium,MCQ,Chanakya advisor of Mauryan emperor:, Ashoka, Chandragupta Maurya, Akbar, Shivaji,b,Political strategist who wrote Arthashastra,Exploring Society Ch 5
SST_C7_534,7,Social Science,The Rise of Empires,History,Medium,MCQ,Chanakya advisor of:, Ashoka, Chandragupta Maurya, Akbar, Shivaji,b,Key strategist of the Mauryas,Exploring Society Ch 5
SST_C7_723,7,Social Science,The Rise of Empires,History,Medium,MCQ,Chanakya was the advisor for which emperor?, Ashoka, Chandragupta Maurya, Akbar, Shivaji,b,Key political and economic strategist of the Mauryan period,Exploring Society Ch 5
SCI_C7_746,7,Science,Adolescence,Endocrinology,Medium,MCQ,Chemical messengers secreted by glands are:, Enzymes, Hormones, Proteins, Vitamins,b,Regulate physical and emotional changes,Curiosity Ch 6
SCI_C7_543,7,Science,Changes Around Us,Chemical,Medium,MCQ,Chemical name of rust is:, Iron oxide, Copper sulphate, Sodium chloride, Zinc oxide,a,Result of oxidation of iron,Curiosity Ch 5
ENG_C7_534,7,English,A Gift of Chappals,Plot,Easy,MCQ,Children gave chappals to:, Master, Beggar, Ravi, Lalli,b,Compassionate act in the story,Honeycomb Unit 2
ENG_C7_734,7,English,A Gift of Chappals,Plot,Easy,MCQ,Children gave music master chappals to:, Ravi, Beggar, Lalli, Servant,b,Act of compassion in the story,Honeycomb Unit 2
SCI_C7_203,7,Science,Exploring Substances,Indicators,Medium,MCQ,China rose indicator turns a basic solution to which color?, Dark pink, Green, Blue, Yellow,b,China rose turns magenta in acidic solutions and green in basic solutions.,Curiosity Ch 2
SCI_C7_722,7,Science,Exploring Substances,Indicators,Medium,MCQ,China rose indicator turns basic solutions to which color?, Pink, Green, Blue, Yellow,b,It turns magenta in acidic and green in basic environments,Curiosity Ch 2
SCI_C7_522,7,Science,Exploring Substances,Indicators,Medium,MCQ,China rose turns basic solutions to which color?, Pink, Green, Blue, Yellow,b,It turns magenta in acids and green in bases,Curiosity Ch 2
ENG_C7_530,7,English,The Day the River Spoke,Character,Medium,MCQ,Confidant of Jahnavi was:, Father, Brother, The River, Teacher,c,She shared her school dreams with the river,Poorvi Unit 1
SCI_C7_709,7,Science,Heat Transfer in Nature,Physics,Hard,MCQ,Convection occurs mainly in which type of materials?, Solids, Liquids and Gases, Vacuum, Metals,b,Convection involves the actual movement of particles in fluids to transfer heat,Curiosity Ch 7
SCI_C7_004,7,Science,Nutrition in Plants,Parasitic Plants,Medium,MCQ,Cuscuta is an example of a/an:, Autotroph, Parasite, Saprotroph, Host,b,Cuscuta (Amarbel) is a parasitic plant that derives nutrition from a host tree.,
SCI_C7_513,7,Science,Changes Around Us,Oxidation,Medium,MCQ,Depositing a layer of zinc on iron to prevent rusting is called:, Crystallization, Neutralization, Galvanization, Oxidation,c,Galvanization provides a protective zinc coating for steel or iron,Curiosity Ch 5
SCI_C7_713,7,Science,Changes Around Us,Oxidation,Medium,MCQ,Depositing a zinc layer on iron to prevent rusting is called:, Crystallization, Neutralization, Galvanization, Oxidation,c,Galvanization provides a protective coating to prevent iron oxidation,Curiosity Ch 5
SCI_C7_530,7,Science,Life Processes in Animals,Digestion,Easy,MCQ,Digestion starts in which part?, Stomach, Mouth, Small intestine, Esophagus,b,Salivary enzymes begin breakdown in the mouth,Curiosity Ch 9
SST_C7_536,7,Social Science,From Barter to Money,Economics,Hard,MCQ,Disadvantage of barter system:, Fast exchange, Need for double coincidence of wants, Uses coins, Easy trade,b,Main hurdle in direct exchange,Exploring Society Ch 11
SST_C7_544,7,Social Science,Constitution of India,Governance,Medium,MCQ,Drafting Committee chairman was:, Nehru, Gandhi, B.R. Ambedkar, Prasad,c,Key role in writing the Constitution,Exploring Society Ch 10
SST_C7_744,7,Social Science,Constitution of India,Governance,Medium,MCQ,Drafting Committee chairman:, Nehru, Gandhi, B.R. Ambedkar, Prasad,c,Team leader for the Constitution text,Exploring Society Ch 10
SCI_C7_483,7,Science,Earth Moon and the Sun,Eclipses,Hard,MCQ,During a lunar eclipse the phase of the Moon must be:, New Moon, Full Moon, Half Moon, Crescent,b,Lunar eclipses only happen when Earth's shadow falls on a Full Moon,Curiosity Ch 12
SCI_C7_144,7,Science,Heat Transfer in Nature,Sea Breeze,Hard,MCQ,During a sea breeze air moves from:, Land to sea during day, Sea to land during day, Land to sea during night, Sea to land during night,b,During the day the land heats faster than water creating low pressure and drawing cool air from the sea.,
SCI_C7_562,7,Science,Earth Moon and the Sun,Eclipses,Hard,MCQ,During a solar eclipse; which celestial body is in the middle?, Earth, Sun, Moon, Mars,c,The Moon moves between the Earth and the Sun; blocking the light,Curiosity Ch 12
SST_C7_565,7,Social Science,The Gupta Era,History,Hard,MCQ,During the Gupta period; which metal was used to build the rust-free Iron Pillar at Mehrauli?, Copper, Iron, Gold, Silver,b,The pillar is a marvel of ancient Indian metallurgy that resists corrosion,Exploring Society Ch 7
SST_C7_400,7,Social Science,Tracing Changes,Medieval History,Medium,MCQ,During the medieval period the term 'Hindustan' referred to:, The whole of Asia, Lands of the Delhi Sultanate, Modern India, Southern India,b,Historically the definition of Hindustan has shifted; in the medieval era it meant Sultanate territory.[3] ,Our Pasts II Ch 1
SCI_C7_561,7,Science,Earth Moon and the Sun,Astronomy,Easy,MCQ,Earth completes one rotation on its axis in:, 1 month, 24 hours, 365 days, 12 hours,b,Rotation causes the cycle of day and night every 24 hours,Curiosity Ch 12
SCI_C7_751,7,Science,Adolescence,Endocrinology,Medium,MCQ,Endocrine glands secrete which chemicals?, Enzymes, Hormones, Proteins, Vitamins,b,Regulators of body growth and behavior,Curiosity Ch 6
MATH_C7_487,7,Mathematics,Arithmetic Expressions,BODMAS,Hard,MCQ,Evaluate the expression $100 + 200 \div 10 - 3 \times 10$ using the order of operations,90,120,70,100,a,Division first (20); then multiplication (30); then addition/subtraction: $100 + 20 - 30 = 90$,Ganita Prakash Ch 2
SST_C7_689,7,Social Science,From Barter to Money,Economics,Easy,MCQ,Exchanging goods directly for other goods without money is known as:, Banking, Barter system, Retail, Trade,b,The barter system was the primary mode of exchange before currency development,Exploring Society Ch 11
SST_C7_756,7,Social Science,From Barter to Money,Economics,Easy,MCQ,Exchanging goods for goods is:, Banking, Barter system, Retail, Trade,b,Exchange mode before currency,Exploring Society Ch 11
MATH_C7_499,7,Mathematics,Working with Fractions,Mixed Numbers,Easy,MCQ,Express $3 \frac{3}{4}$ as an improper fraction, 9/4, 15/4, 12/4, 7/4,b,To convert: $(3 \times 4) + 3 = 15$; so the fraction is 15/4,Ganita Prakash Ch 8
MATH_C7_091,7,Mathematics,Working with Fractions,Mixed Forms,Easy,MCQ,Express $3 \frac{3}{4}$ as an improper fraction., 9/4, 15/4, 12/4, 7/4,b,To convert: $(3 \times 4) + 3 = 15$. So the fraction is 15/4.,
MATH_C7_575,7,Mathematics,A Peek Beyond the Point,Decimals,Easy,MCQ,Express the fraction 1/5 as a decimal:,0.1,0.2,0.5,0.05,b,Dividing 1.0 by 5 results in 0.2,Ganita Prakash Ch 3
MATH_C7_715,7,Mathematics,A Peek Beyond the Point,Decimals,Medium,MCQ,Express the fraction 1/5 as a decimal.,0.1,0.2,0.5,0.05,b,One divided by five results in zero point two,Ganita Prakash Ch 3
MATH_C7_754,7,Mathematics,Arithmetic Expressions,Grouping,Medium,MCQ,Expression equal to $5 \times (10 + 2)$ is:, $5 \times 10 + 2$, $5 \times 10 + 5 \times 2$, $5 + 10 \times 2$, $5 \times 12 + 10$,b,Distributive law of multiplication,Ganita Prakash Ch 2
MATH_C7_745,7,Mathematics,Arithmetic Expressions,BODMAS,Medium,MCQ,Find $2 \times (3 + 4)$.,10,14,7,24,b,Solve brackets first then multiply,Ganita Prakash Ch 2
MATH_C7_595,7,Mathematics,Perimeter and Area,Rectangle,Easy,MCQ,Find the area of a rectangle with length 8 cm and breadth 5 cm:, 13 sq cm, 40 sq cm, 26 sq cm, 400 sq cm,b,Area is $length \times breadth = 8 \times 5 = 40$ square centimetres,NCERT Ch 9
MATH_C7_329,7,Mathematics,Working with Fractions,Operations,Hard,MCQ,Find the area of a rectangle with side lengths $3 \frac{3}{4}$ ft and $9 \frac{3}{5}$ ft., 36 sq ft, 32 sq ft, 27 sq ft, 40 sq ft,a,Convert mixed numbers to improper fractions ($15/4 \times 48/5$) to get 36 square feet. ,Ganita Prakash Ch 8
MATH_C7_257,7,Mathematics,Working with Fractions,Operations,Hard,MCQ,Find the area of a rectangle with sides $3 \frac{3}{4}$ ft and $9 \frac{3}{5}$ ft., $36$ sq ft, $32$ sq ft, $27$ sq ft, $40$ sq ft,a,Convert to improper: $15/4 \times 48/5 = 720/20 = 36$ square feet.,
MATH_C7_573,7,Mathematics,Number Play,HCF,Medium,MCQ,Find the Highest Common Factor (HCF) of 12 and 18:,2,3,6,36,c,The largest number that divides both 12 and 18 exactly is 6,Ganita Prakash Ch 6
MATH_C7_695,7,Mathematics,Connecting the Dots,Arithmetic Mean,Medium,MCQ,Find the mean number of bounces if a player gets 6; 2; 9; and 3 bounces.,4,5,6,3,b,Total sum is $6+2+9+3=20$; and $20/4 = 5$,Ganita Prakash Ch 13
MATH_C7_722,7,Mathematics,Connecting the Dots,Arithmetic,Medium,MCQ,Find the mean of 1; 2; 3; 4; 5.,2,3,4,5,b,Sum is 15; and dividing by the count of 5 gives 3,Ganita Prakash Ch 13
MATH_C7_568,7,Mathematics,Connecting the Dots,Median,Medium,MCQ,Find the median of 5; 2; 8; 10; 1:,8,2,5,10,c,Arrange in order: 1; 2; 5; 8; 10; the middle value is 5,Ganita Prakash Ch 13
MATH_C7_333,7,Mathematics,Connecting the Dots,Median,Medium,MCQ,Find the median of the data set: 10 16 18 20 22 26.,18,19,20,16,b,For an even number of values the median is the average of the two middle terms. ,Ganita Prakash Ch 13
MATH_C7_500,7,Mathematics,Connecting the Dots,Median,Medium,MCQ,Find the median of the data set: 3 7 9 5 8,9,5,7,8,c,Arrange in order: 3 5 7 8 9; the middle value is 7,NCERT Ch 3
MATH_C7_688,7,Mathematics,Connecting the Dots,Median,Medium,MCQ,Find the median of the following data: 2 7 9 4 3.,7,4,9,3,b,Arrange in order: 2 3 4 7 9. The middle value is 4,Ganita Prakash Ch 13
MATH_C7_589,7,Mathematics,Operations with Integers,Predecessors,Easy,MCQ,Find the predecessor of the integer -1:,0,1,-2,-1,c,The predecessor of $n$ is $n - 1$; so $-1 - 1 = -2$,NCERT Ch 1
MATH_C7_690,7,Mathematics,Working with Fractions,Multiplication,Hard,MCQ,Find the product of $3/4 \times 12$ expressed as an integer.,3,6,9,12,c,$12 \div 4 = 3$ and $3 \times 3 = 9$,Ganita Prakash Ch 8
MATH_C7_148,7,Mathematics,Connecting the Dots,Range,Easy,MCQ,Find the range of the data: 10 20 30 40 50.,30,40,50,10,b,Range is the difference between the maximum and minimum values: $50 - 10 = 40$.,
MATH_C7_081,7,Mathematics,Operations with Integers,Division,Medium,MCQ,Find the result of $35 \div (– 5)$.,7,-7,30,-30,b,The quotient of a positive number divided by a negative number is always negative.,
MATH_C7_582,7,Mathematics,Finding the Unknown,Linear Equations,Easy,MCQ,Find the solution for $x - 7 = 0$:,-7,0,7,1,c,Adding 7 to both sides gives $x = 7$,Ganita Prakash Ch 15
MATH_C7_206,7,Mathematics,Finding the Unknown,Linear Equations,Medium,MCQ,Find the solution for the equation $5m = -10$.,2,-2,5,-10,b,Dividing both sides of the equation by 5 gives $m = -10 / 5 = -2$.,Ganita Prakash Ch 7
